Node,Name,Latitude,Longitude,Limit,Type,kVolts
7335,PASADENA 1 4,29.723333,-95.210278,453.5,Coal,20
7336,STAFFORD 0,29.62431,-95.567968,0,,115
7337,EDNA 0,29.042415,-96.689715,0,,115
7338,HOUSTON 21 0,29.685621,-95.304159,0,,115
7339,NEEDVILLE 0,29.382583,-95.807011,0,,115
7340,SEALY 0,29.795148,-96.107713,0,,115
7341,KATY 3 0,29.74063,-95.829571,0,,500
7342,KATY 3 1,29.74063,-95.829571,0,,230
7343,KATY 3 2,29.74063,-95.829571,0,,115
7344,HOUSTON 37 0,29.860021,-95.382184,0,,115
7345,HOUSTON 19 0,29.647012,-95.27663,0,,115
7346,THOMPSONS 0,29.4828,-95.6311,0,,500
7347,THOMPSONS 1,29.4828,-95.6311,0,,230
7348,THOMPSONS 2,29.4828,-95.6311,0,,115
7349,THOMPSONS 3,29.4828,-95.6311,313.8299866,Natural Gas,13.80000019
7350,THOMPSONS 4,29.4828,-95.6311,313.8299866,Natural Gas,13.80000019
7351,THOMPSONS 5,29.4828,-95.6311,313.8299866,Natural Gas,13.80000019
7352,THOMPSONS 6,29.4828,-95.6311,313.8299866,Natural Gas,13.80000019
7353,THOMPSONS 7,29.4828,-95.6311,684.2000122,Natural Gas,13.80000019
7354,THOMPSONS 8,29.4828,-95.6311,684.2000122,Natural Gas,13.80000019
7355,THOMPSONS 9,29.4828,-95.6311,684.2000122,Natural Gas,13.80000019
7356,THOMPSONS 10,29.4828,-95.6311,684.2000122,Natural Gas,13.80000019
7357,THOMPSONS 11,29.4828,-95.6311,16.29999924,Natural Gas,13.80000019
7358,THOMPSONS 12,29.4828,-95.6311,225.1999969,Natural Gas,13.80000019
7359,THOMPSONS 13,29.4828,-95.6311,225.1999969,Natural Gas,13.80000019
7360,THOMPSONS 14,29.4828,-95.6311,225.1999969,Natural Gas,13.80000019
7361,THOMPSONS 15,29.4828,-95.6311,102.6999969,Natural Gas,13.80000019
7362,HOUSTON 61 0,29.748202,-95.468948,0,,115
7363,GALVESTON 3 0,29.253166,-94.924652,0,,115
7364,EAST BERNARD 0,29.522218,-96.218695,0,,115
7365,HOUSTON 20 0,29.862532,-95.29998,0,,115
7366,CHANNELVIEW 1 0,29.8161,-95.10773,0,,500
7367,CHANNELVIEW 1 1,29.8161,-95.10773,0,,230
7368,CHANNELVIEW 1 2,29.8161,-95.10773,0,,115
7369,CHANNELVIEW 1 3,29.8161,-95.10773,107.2699966,Natural Gas,18
7370,CHANNELVIEW 1 4,29.8161,-95.10773,107.2699966,Natural Gas,18
7371,CHANNELVIEW 1 5,29.8161,-95.10773,107.2699966,Natural Gas,18
7372,CHANNELVIEW 1 6,29.8161,-95.10773,107.2699966,Natural Gas,18
7373,CHANNELVIEW 1 7,29.8161,-95.10773,107.2699966,Natural Gas,18
7374,CHANNELVIEW 1 8,29.8161,-95.10773,107.2699966,Natural Gas,18
7375,CHANNELVIEW 1 9,29.8161,-95.10773,183.6600037,Natural Gas,18
7376,CHANNELVIEW 1 10,29.8161,-95.10773,183.6600037,Natural Gas,18
7377,CHANNELVIEW 1 11,29.8161,-95.10773,183.6600037,Natural Gas,18
7378,CHANNELVIEW 1 12,29.8161,-95.10773,183.6600037,Natural Gas,18
7379,CHANNELVIEW 1 13,29.8161,-95.10773,183.6600037,Natural Gas,18
7380,FREEPORT 3 0,29.021218,-95.278251,0,,115
7381,HOUSTON 15 0,29.852379,-95.254076,0,,115
7382,HOUSTON 31 0,29.69843,-95.3569,0,,115
7383,ROSHARON 0,29.381402,-95.469968,0,,115
7384,HOUSTON 44 0,29.68025,-95.404913,0,,115
7385,HOUSTON 75 0,29.874575,-95.527099,0,,115
7386,HOUSTON 71 0,29.687947,-95.515725,0,,115
7387,HUMBLE 1 0,29.994499,-95.177499,0,,115
7388,HOUSTON 68 0,29.796871,-95.49165,0,,115
7389,WILLIS 1 0,30.4356,-95.5214,542.7999878,Natural Gas,500
7390,WILLIS 1 1,30.4356,-95.5214,0,,230
7391,WILLIS 1 2,30.4356,-95.5214,0,,115
7392,BAYTOWN 4 0,29.871693,-94.865324,0,,115
7393,VAN VLECK 0,29.132669,-95.94109,0,,115
7394,HUFFMAN 0,30.063168,-95.098858,0,,115
7395,HOUSTON 53 0,29.853067,-95.435966,0,,115
7396,HOUSTON 91 0,29.769285,-95.681292,0,,115
7397,ROSENBERG 0,29.548404,-95.861706,0,,115
7398,PASADENA 5 0,29.647916,-95.18978,0,,115
7399,HOUSTON 45 0,29.75415,-95.409498,0,,115
7400,HOUSTON 6 0,29.822201,-95.219429,72,Natural Gas,500
7401,HOUSTON 6 1,29.822201,-95.219429,0,,230
7402,HOUSTON 6 2,29.822201,-95.219429,0,,115
7403,PASADENA 4 0,29.645644,-95.140315,0,,115
7404,HOUSTON 57 0,29.952629,-95.446609,0,,115
7405,GALVESTON 2 0,29.278188,-94.83329,0,,115
7406,POINT COMFORT 1 0,28.652709,-96.559997,63.09999847,Natural Gas,500
7407,POINT COMFORT 1 1,28.652709,-96.559997,0,,230
7408,POINT COMFORT 1 2,28.652709,-96.559997,0,,115
7409,KATY 2 0,29.745681,-95.742143,0,,230
7410,KATY 2 1,29.745681,-95.742143,0,,115
7411,SPRING 3 0,30.136972,-95.46836,0,,115
7412,DANBURY 0,29.231528,-95.314319,0,,115
7413,WHARTON 2 0,29.349096,-96.191821,0,,115
7414,VICTORIA 1 0,28.675088,-96.956014,102.4000015,Natural Gas,500
7415,VICTORIA 1 1,28.675088,-96.956014,0,,230
7416,VICTORIA 1 2,28.675088,-96.956014,0,,115
7417,HOUSTON 64 0,29.675339,-95.479372,0,,115
7418,HOUSTON 65 0,29.620736,-95.48615,0,,115
7419,LA PORTE 0,29.694838,-95.040622,88.19999695,Natural Gas,115
7420,MAGNOLIA 1 0,30.216858,-95.647214,0,,230
7421,MAGNOLIA 1 1,30.216858,-95.647214,0,,115
7422,ALVIN 0,29.425,-95.1872,6.800000191,Natural Gas,500
7423,ALVIN 1,29.425,-95.1872,0,,230
7424,ALVIN 2,29.425,-95.1872,0,,115
7425,HOUSTON 86 0,29.926556,-95.603242,0,,115
7426,BRAZORIA 0,28.960572,-95.558277,0,,115
7427,HOUSTON 87 0,29.750233,-95.615384,0,,115
7428,FREEPORT 2 0,28.991289,-95.407481,100.5199966,Natural Gas,500
7429,FREEPORT 2 1,28.991289,-95.407481,0,,230
7430,FREEPORT 2 2,28.991289,-95.407481,0,,115
7431,CONROE 6 0,30.233845,-95.495681,0,,115
7432,MADISONVILLE 0,30.953672,-95.905344,0,,115
8001,NORMANGEE 0,31.132442,-96.13919,0,,115
8002,ARP 0,32.26754,-95.077715,0,,115
8003,CENTERVILLE 0,31.136452,-95.934344,0,,115
8004,LUFKIN 3 0,31.340783,-94.82617,0,,230
8005,LUFKIN 3 1,31.340783,-94.82617,0,,115
8006,FLINT 0,32.218325,-95.413415,0,,115
8007,BULLARD 0,32.11274,-95.347503,0,,115
8008,CHANDLER 0,32.271436,-95.521442,0,,115
8009,PLANTERSVILLE 0,30.316397,-95.84999,0,,115
8010,MARQUEZ 0,31.235882,-96.22928,0,,115
8011,TENNESSEE COLONY 0,31.93201,-95.980743,0,,115
8012,ANDERSON 0,30.527987,-96.011435,0,,115
8013,MINEOLA 0,32.816432,-95.424745,0,,115
8014,LOVELADY 0,31.092367,-95.499937,0,,115
8015,HUNTINGTON 0,31.230511,-94.509986,0,,115
8016,BRYAN 4 0,30.661252,-96.322612,0,,115
8017,FRANKSTON 0,32.035939,-95.418796,0,,115
8018,TYLER 4 0,32.321937,-95.302223,0,,230
8019,TYLER 4 1,32.321937,-95.302223,0,,115
8020,BEN WHEELER 0,32.427978,-95.661983,0,,115
8021,GARRISON 0,31.81932,-94.520617,0,,115
8022,ETOILE 0,31.465312,-94.367277,0,,115
8023,LUFKIN 1 0,31.365833,-94.743611,0,,115
8024,LUFKIN 1 1,31.365833,-94.743611,44,Solar,13.80000019
8025,PALESTINE 1 0,31.863226,-95.484612,0,,115
8026,LINDALE 0,32.537897,-95.435716,0,,115
8027,WHITEHOUSE 0,32.221577,-95.220644,0,,115
8028,OVERTON 0,32.250339,-94.936535,0,,115
8029,GRAND SALINE 0,32.646573,-95.687531,0,,115
8030,SHIRO 0,30.5924,-95.9178,0,,500
8031,SHIRO 1,30.5924,-95.9178,0,,230
8032,SHIRO 2,30.5924,-95.9178,0,,115
8033,SHIRO 3,30.5924,-95.9178,234.9299927,Natural Gas,13.80000019
8034,SHIRO 4,30.5924,-95.9178,234.9299927,Natural Gas,13.80000019
8035,SHIRO 5,30.5924,-95.9178,234.9299927,Natural Gas,13.80000019
8036,SHIRO 6,30.5924,-95.9178,234.9299927,Natural Gas,13.80000019
8037,MIDWAY 0,30.959521,-95.715509,0,,115
8038,SULPHUR SPRINGS 0,33.167979,-95.608219,0,,115
8039,VAN 0,32.535169,-95.643977,0,,115
8040,MURCHISON 0,32.158557,-95.643712,0,,115
8041,NACOGDOCHES 2 0,31.723329,-94.628596,0,,115
8042,DIBOLL 0,31.186933,-94.758734,0,,115
8043,FAIRFIELD 1 0,31.8907,-96.1131,0,,500
8044,FAIRFIELD 1 1,31.8907,-96.1131,0,,230
8045,FAIRFIELD 1 2,31.8907,-96.1131,0,,115
8046,FAIRFIELD 1 3,31.8907,-96.1131,172.6699982,Natural Gas,18
8047,FAIRFIELD 1 4,31.8907,-96.1131,172.6699982,Natural Gas,18
8048,FAIRFIELD 1 5,31.8907,-96.1131,172.6699982,Natural Gas,18
8049,FAIRFIELD 1 6,31.8907,-96.1131,172.6699982,Natural Gas,18
8050,FAIRFIELD 1 7,31.8907,-96.1131,172.6699982,Natural Gas,18
8051,FAIRFIELD 1 8,31.8907,-96.1131,172.6699982,Natural Gas,18
8052,TYLER 8 0,32.304235,-95.390814,0,,115
8053,ATHENS 1 0,32.244008,-95.807608,0,,115
8054,BUFFALO 0,31.473728,-96.009175,0,,115
8055,RUSK 0,31.779325,-95.19267,0,,115
8056,WINONA 0,32.482238,-95.106353,0,,115
8057,FAIRFIELD 2 0,31.8206,-96.0544,0,,500
8058,FAIRFIELD 2 1,31.8206,-96.0544,0,,230
8059,FAIRFIELD 2 2,31.8206,-96.0544,0,,115
8060,FAIRFIELD 2 3,31.8206,-96.0544,593.4000244,Coal,13.80000019
8061,FAIRFIELD 2 4,31.8206,-96.0544,593.4000244,Coal,13.80000019
8062,CUSHING 2 0,31.796249,-94.85434,0,,115
8063,NACOGDOCHES 3 0,31.631742,-94.740721,0,,115
8064,FAIRFIELD 3 0,31.782559,-96.093621,0,,115
8065,TRINIDAD 2 0,32.166584,-96.11882,0,,115
8066,DIKE 0,33.261225,-95.47242,0,,115
8067,JEWETT 1 0,31.4219,-96.2525,0,,500
8068,JEWETT 1 1,31.4219,-96.2525,0,,230
8069,JEWETT 1 2,31.4219,-96.2525,0,,115
8070,JEWETT 1 3,31.4219,-96.2525,924.9000244,Coal,13.80000019
8071,JEWETT 1 4,31.4219,-96.2525,924.9000244,Coal,13.80000019
8072,PALESTINE 2 0,31.946003,-95.813468,0,,115
8073,EMORY 0,32.880733,-95.749061,0,,115
8074,MT. ENTERPRISE 0,32.017826,-94.619743,0,,500
8075,MT. ENTERPRISE 1,32.017826,-94.619743,0,,230
8076,MT. ENTERPRISE 2,32.017826,-94.619743,0,,115
8077,MT. ENTERPRISE 3,32.017826,-94.619743,234.8999939,Natural Gas,13.80000019
8078,MT. ENTERPRISE 4,32.017826,-94.619743,234.8999939,Natural Gas,13.80000019
8079,MT. ENTERPRISE 5,32.017826,-94.619743,234.8999939,Natural Gas,13.80000019
8080,MT. ENTERPRISE 6,32.017826,-94.619743,234.8999939,Natural Gas,13.80000019
8081,TYLER 9 0,32.413107,-95.443348,0,,115
8082,FRANKLIN 0,31.1803,-96.4866,0,,500
8083,FRANKLIN 1,31.1803,-96.4866,0,,230
8084,FRANKLIN 2,31.1803,-96.4866,0,,161
8085,FRANKLIN 3,31.1803,-96.4866,0,,161
8086,FRANKLIN 4,31.1803,-96.4866,0,,115
8087,FRANKLIN 5,31.1803,-96.4866,897.7000122,Coal,18
8088,FRANKLIN 6,31.1803,-96.4866,897.7000122,Coal,18
8089,TYLER 3 0,32.418412,-95.21307,0,,115
8090,ELKHART 0,31.606693,-95.58334,0,,115
8091,WORTHAM 0,31.89348,-96.433735,0,,115
8092,OAKWOOD 0,31.557267,-95.863721,0,,115
8093,COOKVILLE 0,33.241961,-94.857848,0,,115
8094,COLLEGE STATION 1 0,30.561385,-96.272583,0,,230
8095,COLLEGE STATION 1 1,30.561385,-96.272583,0,,115
8096,EDGEWOOD 0,32.715013,-95.854461,0,,115
8097,CUSHING 1 0,31.832132,-94.90064,0,,230
8098,CUSHING 1 1,31.832132,-94.90064,0,,115
8099,CUSHING 1 2,31.832132,-94.90064,114,Solar,13.80000019
8100,TYLER 2 0,32.301523,-95.177964,0,,115
8101,ALTO 0,31.61295,-95.06209,0,,115
8102,CALVERT 0,31.003109,-96.688981,0,,115
8103,JEWETT 2 0,31.32952,-96.152778,0,,115
8104,NAVASOTA 0,30.369294,-96.054766,0,,115
8105,MOUNT PLEASANT 2 0,33.334851,-95.1615,0,,230
8106,MOUNT PLEASANT 2 1,33.334851,-95.1615,0,,115
8107,SCROGGINS 0,33.024442,-95.197098,0,,115
8108,WILLS POINT 0,32.703269,-95.994666,0,,115
8109,ATHENS 2 0,32.094348,-95.906047,0,,115
8110,POINT 0,32.989261,-95.912936,0,,115
8111,LUFKIN 2 0,31.301706,-94.641414,0,,115
8112,JACKSONVILLE 1 0,31.93985,-94.989834,0,,500
8113,JACKSONVILLE 1 1,31.93985,-94.989834,0,,230
8114,JACKSONVILLE 1 2,31.93985,-94.989834,0,,115
8115,JACKSONVILLE 1 3,31.93985,-94.989834,10,Coal,13.80000019
8116,JACKSONVILLE 1 4,31.93985,-94.989834,351.7000122,Coal,13.80000019
8117,JACKSONVILLE 1 5,31.93985,-94.989834,351.7000122,Coal,13.80000019
8118,CROCKETT 0,31.188898,-95.255739,0,,115
8119,HENDERSON 1 0,31.925449,-94.704029,0,,115
8120,BRYAN 3 0,30.797736,-96.312084,0,,115
8121,JACKSONVILLE 2 0,31.945137,-95.25698,0,,115
8122,BRYAN 5 0,30.743004,-96.548436,0,,115
8123,MALAKOFF 0,32.12747,-96.01423,0,,115
8124,CUMBY 0,33.098096,-95.803234,0,,115
8125,NACOGDOCHES 1 0,31.509051,-94.527216,0,,115
8126,MOUNT PLEASANT 1 0,33.0917,-95.0417,0,,500
8127,MOUNT PLEASANT 1 1,33.0917,-95.0417,0,,230
8128,MOUNT PLEASANT 1 2,33.0917,-95.0417,0,,115
8129,MOUNT PLEASANT 1 3,33.0917,-95.0417,660,Coal,18
8130,MOUNT PLEASANT 1 4,33.0917,-95.0417,660,Coal,18
8131,MOUNT PLEASANT 1 5,33.0917,-95.0417,660,Coal,18
8132,TEAGUE 0,31.4789,-96.229757,0,,115
8133,TYLER 7 0,32.235066,-95.321028,0,,230
8134,TYLER 7 1,32.235066,-95.321028,0,,115
8135,TYLER 6 0,32.362434,-95.315262,0,,115
8136,YANTIS 0,32.925093,-95.568154,0,,115
8137,POLLOK 0,31.390774,-95.126653,0,,115
8138,TYLER 1 0,32.362631,-95.086688,0,,115
8139,COLLEGE STATION 2 0,30.609093,-96.325984,0,,230
8140,COLLEGE STATION 2 1,30.609093,-96.325984,0,,115
8141,HEARNE 0,30.871914,-96.526934,0,,115
8142,MOUNT VERNON 0,33.176532,-95.358602,0,,115
8143,IOLA 0,30.726087,-96.096428,0,,115
8144,STREETMAN 0,31.76524,-96.329922,0,,115
8145,COMO 0,33.01419,-95.460935,0,,115
8146,HENDERSON 2 0,32.239409,-94.728328,0,,115
8147,TRINIDAD 1 0,32.124519,-96.101277,4,Coal,230
8148,TRINIDAD 1 1,32.124519,-96.101277,0,,161
8149,TRINIDAD 1 2,32.124519,-96.101277,0,,115
8150,ZAVALLA 0,31.138382,-94.375214,0,,115
8151,GRAPELAND 0,31.417425,-95.481652,0,,115
8152,BRYAN 2 0,30.64741,-96.372316,22,Natural Gas,115
8153,CANTON 0,32.518146,-95.888865,0,,115
8154,TYLER 5 0,32.469555,-95.307879,0,,115
8155,BREMOND 0,31.091925,-96.69503,174.6000061,Coal,500
8156,BREMOND 1,31.091925,-96.69503,0,,230
8157,BREMOND 2,31.091925,-96.69503,0,,115
8158,BRYAN 1 0,30.7217,-96.4608,105,Natural Gas,500
8159,BRYAN 1 1,30.7217,-96.4608,0,,230
8160,BRYAN 1 2,30.7217,-96.4608,0,,115
